ID_CNT_CONTRATO,NUMEROCONTRATO,PRECIOCONTRATO,FECHACONCERTACION,FECHAENTREGADESDE,FECHAENTREGAHASTA,tipoContrato_DESCRIPCION,OPERADORCOMERCIAL,MONEDA,ESTADOCONTRATO,CLIENTE_RAZONSOCIAL_CABECERA,PRODUCTO,PROVEEDOR_RAZONSOCIAL_CABECERA,CANTIDAD,CANTIDADORIGINAL,CANTIDADENTREGADA,CANTIDADLIQUIDADA,LUGARENTREGA,ZC,LOCALIDAD_LUGARENTREGA,PROVINCIA_LUGARENTREGA,NEGOCIO,MOTIVOOPERACION,COSECHA
726014,1593194,179.08,2019-09-18,2019-10-15,2019-11-11,Precio Fijo,OPERADOR URRI-LUPA 011,Pesos Argentinos,ENTREGADO,CLIENTE ELJO-YAHA 867,MAIZ,PROVEEDOR NOJO-ORJO 039,127.021,136.198,74.609,74.609,PUERTO ELBE-LUFI 003,ZC25,CIUDAD XETE-PAKA 002,PROVINCIA HAEL-PAGA 001,Operac Primarias,Compra,2021/22
901204,4869678,5030.84,2020-07-20,2021-01-08,2021-02-07,Precio Fijo,OPERADOR YAUR-ALFI 054,Pesos Argentinos,CONFIRMADO,CLIENTE SAEL-NONO 184,MAIZ,PROVEEDOR RIUR-ALQU 053,170.521,215.914,156.747,156.747,PUERTO NOEL-TEWO 002,ZC62,CIUDAD TEIR-BEOR 003,PROVINCIA HAEL-PAGA 001,Cereales Expo,Compra,2022/23
487818,4727345,136.38,2019-11-03,2019-11-03,2019-12-06,Precio Fijo,OPERADOR RIZO-JOSA 005,Dolares,CONFIRMADO,CLIENTE ELAL-URKA 830,CEBADA FORRAJERA,PROVEEDOR XEAL-LUQU 058,533.377,526.882,263.353,263.353,PUERTO MEQU-CACA 004,ZC25,CIUDAD XETE-PAKA 002,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2022/23
638832,5130919,209890.64,2020-06-09,2020-06-09,2020-07-08,Precio Fijo,OPERADOR ELQU-WOVI 038,Dolares,CONFIRMADO,CLIENTE ALXE-DOZO 002,MAIZ,PROVEEDOR URHA-WOCA 087,105.508,70.324,46.78,46.78,PUERTO IRBE-QUFI 010,ZC49,CIUDAD CADO-URSA 024,PROVINCIA HAME-WORI 002,Cereales Expo,Prestamo/Devolucion,2021/22
372406,5989864,161.62,2019-08-02,2019-08-02,2019-08-31,Precio Fijo,OPERADOR ALQU-ORTE 031,Dolares,ENTREGADO,CLIENTE PABE-GARI 563,MAIZ,PROVEEDOR KATE-FIPA 021,144.673,350.25,175.193,175.193,PUERTO NOEL-TEWO 002,ZC01,CIUDAD XETE-PAKA 002,PROVINCIA HAEL-PAGA 001,Cereales Expo,Compra,2023/24
469278,1499913,331130.51,2020-02-29,2020-11-25,2020-12-08,Precio Fijo,OPERADOR ALSA-MEVI 018,Dolares,TERMINADO,CLIENTE ALGA-WOBE 876,SOJA,PROVEEDOR IRKA-KATE 025,104.211,79.931,69.121,30.957,PUERTO ELBE-LUFI 003,ZC90,CIUDAD TEIR-BEOR 003,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2024/25
447413,9205416,160.08,2020-03-28,2020-03-28,2020-04-21,Precio Fijo,OPERADOR LUTE-KAFI 006,Dolares,TERMINADO,CLIENTE NOAL-DONO 499,MAIZ,PROVEEDOR ELJO-WODO 082,4038.329,168.759,168.759,103.995,PUERTO ELBE-LUFI 003,ZC86,CIUDAD CAAL-HAVI 009,PROVINCIA HAEL-PAGA 001,Operac Primarias,Compra,2019/20
786588,7478800,354735.81,2019-10-18,2019-10-18,2019-11-18,Precio Fijo,OPERADOR QUQU-XESA 035,Dolares,TERMINADO,CLIENTE URVI-ORFI 039,SOJA,PROVEEDOR BELU-TEFI 088,10075.802,1081.611,761.444,761.444,PUERTO MEQU-CACA 004,ZC01,CIUDAD PAJO-URJO 001,PROVINCIA HAEL-PAGA 001,Operac Primarias,Compra,2023/24
847592,2162265,5872.83,2020-08-28,2021-06-21,2021-07-27,Precio Fijo,OPERADOR QUCA-IRTE 032,Dolares,ANULADO,CLIENTE QUBE-HARI 889,MAIZ,PROVEEDOR ELQU-DOAL 035,118.478,1028.24,772.273,772.273,PUERTO ELBE-LUFI 003,ZC90,CIUDAD PAJO-URJO 001,PROVINCIA HAEL-PAGA 001,Operac Primarias,Compra,2020/21
954769,3210245,165.32,2019-08-26,2020-03-03,2020-04-03,Precio Fijo,OPERADOR ALQU-ORTE 031,Dolares,TERMINADO,CLIENTE QUQU-VIQU 878,CEBADA FORRAJERA,PROVEEDOR HACA-LUKA 003,104.907,87.298,67.131,67.131,PUERTO MEQU-CACA 004,ZC49,CIUDAD XETE-PAKA 002,PROVINCIA HAME-WORI 002,Cereales Expo,Prestamo/Devolucion,2022/23
630500,8857281,191.81,2019-01-17,2019-01-17,2019-02-24,Precio Fijo,OPERADOR QULU-WOXE 016,Dolares,ANULADO,CLIENTE MEQU-JOAL 293,TRIGO PAN,PROVEEDOR GAGA-LUOR 045,175.396,481.271,192.079,192.079,PUERTO LUTE-KAGA 007,ZC18,CIUDAD PAJO-URJO 001,PROVINCIA HAME-WORI 002,Operac Primarias,Compra,2025/26
585465,2257206,177.04,2020-02-17,2020-02-20,2020-03-23,Precio Fijo,OPERADOR URIR-WOEL 051,Pesos Argentinos,ENTREGADO,CLIENTE ORHA-TEAL 553,CEBADA FORRAJERA,PROVEEDOR ELQU-DOAL 035,63.245,30.109,19.481,15.702,PUERTO NOEL-TEWO 002,ZC62,CIUDAD TEIR-BEOR 003,PROVINCIA HAEL-PAGA 001,Cereales Expo,Compra,2024/25
805284,3643347,167.17,2020-08-11,2020-08-18,2020-10-13,Precio Fijo,OPERADOR LUIR-DOQU 007,Dolares,CONFIRMADO,CLIENTE IRCA-ZOAL 012,TRIGO PAN,PROVEEDOR WOIR-CARI 051,538.415,853.258,853.258,574.188,PUERTO MEQU-CACA 004,ZC01,CIUDAD PAJO-URJO 001,PROVINCIA HAEL-PAGA 001,Cereales Expo,Compra,2023/24
284106,4454966,5148.03,2019-08-10,2019-08-10,2019-09-03,Precio Fijo,OPERADOR NODO-SAVI 010,Pesos Argentinos,TERMINADO,CLIENTE JOUR-QUYA 397,MAIZ,PROVEEDOR XEAL-ZOTE 011,209.129,82.385,81.455,52.338,PUERTO NOEL-TEWO 002,ZC77,CIUDAD PAJO-URJO 001,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2020/21
136637,3274264,237829.58,2019-10-29,2019-12-24,2020-01-24,Precio a Fijar,OPERADOR YACA-JOFI 056,Dolares,CONFIRMADO,CLIENTE IRIR-FIUR 686,TRIGO PAN,PROVEEDOR TELU-ZOME 020,334.823,939.841,726.491,621.457,PUERTO NOEL-TEWO 002,ZC18,CIUDAD XETE-PAKA 002,PROVINCIA HAEL-PAGA 001,Cereales Expo,Compra,2024/25
866386,1053684,169.61,2019-04-25,2019-04-26,2019-05-19,Precio Fijo,OPERADOR YAUR-ALFI 054,Dolares,TERMINADO,CLIENTE MEQU-JOAL 293,MAIZ,PROVEEDOR GANO-YAPA 010,20.609,86.371,59.897,59.897,PUERTO MEQU-CACA 004,ZC18,CIUDAD PAJO-URJO 001,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2018/19
943830,4568712,151.63,2019-10-26,2019-10-30,2019-12-01,Precio a Fijar,OPERADOR GAIR-VIIR 009,Dolares,CONFIRMADO,CLIENTE VIDO-PAEL 644,CEBADA FORRAJERA,PROVEEDOR YATE-ELME 043,74.797,284.493,237.143,168.49,PUERTO MEQU-CACA 004,ZC62,CIUDAD TEIR-BEOR 003,PROVINCIA HAME-WORI 002,Operac Primarias,Compra,2025/26
830915,3977042,168.83,2020-05-05,2020-05-05,2020-06-06,Precio Fijo,OPERADOR QUUR-ELQU 053,Dolares,ENTREGADO,CLIENTE MEPA-LUZO 738,MAIZ,PROVEEDOR ZOGA-URVI 049,31.171,276.698,253.341,253.341,PUERTO ELBE-LUFI 003,ZC77,CIUDAD PAJO-URJO 001,PROVINCIA HAEL-PAGA 001,Cereales Expo,Compra,2019/20
551746,9762185,215339.43,2019-01-07,2019-01-09,2019-02-12,Precio Fijo,OPERADOR ZOQU-ORPA 046,Pesos Argentinos,TERMINADO,CLIENTE ORNO-SANO 727,TRIGO PAN,PROVEEDOR DOPA-WOFI 070,314.467,525.765,409.962,57.956,PUERTO HAJO-GAXE 009,ZC57,CIUDAD PAJO-URJO 001,PROVINCIA HAEL-PAGA 001,Cereales Expo,Compra,2023/24
549858,4993766,215.86,2020-11-23,2020-11-23,2020-12-19,Precio Fijo,OPERADOR XEPA-FILU 048,Dolares,TERMINADO,CLIENTE KAQU-URQU 217,TRIGO PAN,PROVEEDOR YATE-ELME 043,102.33,20.518,18.388,14.642,PUERTO MEQU-CACA 004,ZC25,CIUDAD XETE-PAKA 002,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2024/25
634127,4833884,191.2,2020-02-15,2020-02-15,2020-03-16,Precio Fijo,OPERADOR KAEL-SAZO 030,Pesos Argentinos,AJUSTADO,CLIENTE WOSA-NOUR 879,TRIGO PAN,PROVEEDOR JOXE-HADO 061,610.01,66.969,55.061,49.619,PUERTO ELBE-LUFI 003,ZC57,CIUDAD TEIR-BEOR 003,PROVINCIA HAEL-PAGA 001,Cereales Expo,Compra,2020/21
846393,6066034,4819.85,2019-07-26,2019-08-20,2019-09-18,Precio Fijo,OPERADOR QUQU-XESA 035,Dolares,TERMINADO,CLIENTE TENO-KAEL 705,MAIZ,PROVEEDOR PAEL-NOHA 060,147.777,1875.023,1387.62,674.793,PUERTO MEQU-CACA 004,ZC25,CIUDAD PAJO-URJO 001,PROVINCIA MEZO-GASA 005,Cereales Expo,Compra,2018/19
776383,4837301,5458.0,2020-02-07,2020-02-11,2020-03-08,Precio Fijo,OPERADOR FIXE-YAME 008,Pesos Argentinos,TERMINADO,CLIENTE ALJO-SANO 317,MAIZ,PROVEEDOR ORVI-MEUR 080,516.019,300.417,158.941,157.361,PUERTO MEQU-CACA 004,ZC77,CIUDAD TEIR-BEOR 003,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2024/25
791468,9955362,7535.05,2019-09-08,2019-09-12,2019-10-10,Precio Fijo,OPERADOR DOVI-ZONO 040,Pesos Argentinos,TERMINADO,CLIENTE NOEL-XEEL 752,MAIZ,PROVEEDOR SAWO-OREL 026,96.914,102.28,92.241,53.816,PUERTO NOEL-TEWO 002,ZC74,CIUDAD PAJO-URJO 001,PROVINCIA HAEL-PAGA 001,Cereales Expo,Compra,2023/24
228559,3172616,6295.5,2019-01-24,2019-01-27,2019-03-02,Precio Fijo,OPERADOR URRI-LUPA 011,Dolares,CONFIRMADO,CLIENTE WONO-BEOR 254,MAIZ,PROVEEDOR ELJO-WODO 082,139.315,342.962,234.582,234.582,PUERTO NOEL-TEWO 002,ZC09,CIUDAD PAJO-URJO 001,PROVINCIA HAEL-PAGA 001,Operac Primarias,Compra,2023/24
900228,3518591,185.04,2019-08-13,2019-08-13,2019-09-20,Precio Fijo,OPERADOR RIZO-JOSA 005,Dolares,TERMINADO,CLIENTE XEYA-ELOR 330,MAIZ,PROVEEDOR SAWO-OREL 026,61.719,271.76,225.957,225.957,PUERTO ELBE-LUFI 003,ZC09,CIUDAD PAJO-URJO 001,PROVINCIA HAEL-PAGA 001,Cereales Expo,Compra,2025/26
663463,3166855,6001.59,2019-08-09,2019-08-10,2019-09-10,Precio Fijo,OPERADOR DOKA-RIWO 036,Dolares,CONFIRMADO,CLIENTE QUNO-PATE 859,MAIZ,PROVEEDOR DOPA-WOFI 070,17.292,73.115,58.682,39.302,PUERTO ELBE-LUFI 003,ZC49,CIUDAD PAJO-URJO 001,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2025/26
951491,7490343,192.72,2020-04-09,2020-04-15,2020-05-12,Precio Fijo,OPERADOR GAGA-QUHA 029,Dolares,TERMINADO,CLIENTE LULU-CASA 665,TRIGO PAN,PROVEEDOR TERI-XEME 084,29.481,723.186,667.661,466.759,PUERTO NOEL-TEWO 002,ZC18,CIUDAD PAJO-URJO 001,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2025/26
548918,7879257,185968.36,2020-03-16,2020-03-16,2020-05-21,Precio a Fijar,OPERADOR MEJO-SAVI 039,Dolares,TERMINADO,CLIENTE DOVI-YAZO 228,TRIGO PAN,PROVEEDOR DOQU-ALOR 073,1035.308,16.514,15.045,12.912,PUERTO MEQU-CACA 004,ZC20,CIUDAD XETE-PAKA 002,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2021/22
904315,6087899,153.14,2019-01-18,2019-01-20,2019-02-11,Precio Fijo,OPERADOR PAQU-XEYA 020,Pesos Argentinos,ENTREGADO,CLIENTE HAXE-HAXE 387,CEBADA FORRAJERA,PROVEEDOR MERI-TEFI 063,228.109,65.361,61.232,61.232,PUERTO NOEL-TEWO 002,ZC57,CIUDAD XETE-PAKA 002,PROVINCIA HAEL-PAGA 001,Cereales Expo,Compra,2025/26
581923,6529927,120.77,2020-11-11,2020-11-18,2020-12-17,Precio a Fijar,OPERADOR YACA-JOFI 056,Pesos Argentinos,TERMINADO,CLIENTE YAKA-ALDO 577,MAIZ,PROVEEDOR XESA-LUEL 066,142.777,265.05,191.049,152.433,PUERTO MEQU-CACA 004,ZC57,CIUDAD XETE-PAKA 002,PROVINCIA HAEL-PAGA 001,Operac Primarias,Compra,2025/26
480974,1839823,4489.94,2019-04-26,2019-10-07,2019-11-05,Precio a Fijar,OPERADOR LUIR-QUVI 049,Pesos Argentinos,TERMINADO,CLIENTE SAXE-URCA 379,MAIZ,PROVEEDOR LUZO-BEME 031,236.744,584.883,584.883,584.883,PUERTO NOEL-TEWO 002,ZC90,CIUDAD PAJO-URJO 001,PROVINCIA HAEL-PAGA 001,Operac Primarias,Compra,2020/21
778056,7859479,149.06,2019-01-01,2019-01-02,2019-01-25,Precio Fijo,OPERADOR HAGA-ZOQU 021,Dolares,TERMINADO,CLIENTE XEFI-WOME 163,CEBADA FORRAJERA,PROVEEDOR RIEL-GAKA 056,201.283,842.715,534.732,426.238,PUERTO NOEL-TEWO 002,ZC62,CIUDAD XETE-PAKA 002,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2025/26
613341,7077515,2901.57,2020-11-23,2020-12-10,2020-12-18,Precio Fijo,OPERADOR DOUR-DOAL 025,Dolares,TERMINADO,CLIENTE NOUR-CAUR 326,MAIZ,PROVEEDOR KAQU-KAJO 044,219.056,1910.347,980.335,980.335,PUERTO MEQU-CACA 004,ZC18,CIUDAD XETE-PAKA 002,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2025/26
499301,6167404,259.92,2019-10-12,2019-10-13,2019-11-08,Precio Fijo,OPERADOR XENO-ORGA 012,Dolares,ENTREGADO,CLIENTE ORBE-NOZO 007,SOJA,PROVEEDOR ALRI-PAEL 015,92.266,35.394,22.652,22.652,PUERTO NOEL-TEWO 002,ZC09,CIUDAD TEIR-BEOR 003,PROVINCIA HAME-WORI 002,Operac Primarias,Compra,2018/19
244090,7039051,379486.19,2020-03-17,2020-05-30,2020-06-26,Precio Fijo,OPERADOR RIZO-JOSA 005,Pesos Argentinos,ENTREGADO,CLIENTE ALDO-SASA 406,SOJA,PROVEEDOR DOPA-WOFI 070,126.434,257.236,148.864,148.864,PUERTO MEQU-CACA 004,ZC90,CIUDAD XETE-PAKA 002,PROVINCIA HAME-WORI 002,Exportacion,Compra,2025/26
239195,9760441,170.57,2020-04-07,2020-06-11,2020-07-13,Precio Fijo,OPERADOR NOKA-JONO 017,Dolares,TERMINADO,CLIENTE CABE-JOTE 428,CEBADA FORRAJERA,PROVEEDOR LUSA-YAUR 048,143.751,139.805,112.087,59.538,PUERTO MEQU-CACA 004,ZC25,CIUDAD PAJO-URJO 001,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2020/21
411499,1144873,206.01,2019-10-22,2020-07-22,2020-08-27,Precio Fijo,OPERADOR KAWO-NOEL 050,Dolares,TERMINADO,CLIENTE XEPA-JOCA 280,TRIGO PAN,PROVEEDOR PADO-NOZO 083,26.927,29.808,25.913,25.913,PUERTO MEQU-CACA 004,ZC01,CIUDAD PAJO-URJO 001,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2024/25
492445,3551794,187.55,2019-05-07,2019-09-07,2019-09-30,Precio Fijo,OPERADOR RIEL-LUME 022,Dolares,TERMINADO,CLIENTE ORCA-ORVI 165,TRIGO PAN,PROVEEDOR KATE-FIPA 021,84.21,21.678,13.338,8.616,PUERTO NOEL-TEWO 002,ZC01,CIUDAD XETE-PAKA 002,PROVINCIA HAME-WORI 002,Operac Primarias,Compra,2024/25
576456,4746054,154.87,2020-09-02,2021-04-21,2021-05-26,Precio a Fijar,OPERADOR CACA-QUBE 019,Dolares,REDUCCION TOTAL,CLIENTE KASA-HAUR 514,MAIZ,PROVEEDOR PAEL-NOHA 060,15.952,568.72,393.671,393.671,PUERTO ZOUR-LUCA 012,ZC49,CIUDAD XETE-PAKA 002,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2023/24
848687,7515031,181.27,2019-09-17,2019-10-15,2019-11-07,Precio Fijo,OPERADOR KAEL-SAZO 030,Dolares,ENTREGADO,CLIENTE ALZO-FIJO 655,TRIGO PAN,PROVEEDOR ORVI-MEUR 080,85.462,236.722,112.591,112.591,PUERTO ELBE-LUFI 003,ZC57,CIUDAD XETE-PAKA 002,PROVINCIA HAEL-PAGA 001,Cereales Expo,Compra,2025/26
201949,8647984,171.48,2020-09-15,2020-09-20,2020-10-15,Precio Fijo,OPERADOR NOAL-HARI 037,Dolares,TERMINADO,CLIENTE ELXE-LUDO 896,TRIGO PAN,PROVEEDOR JODO-CAPA 012,224.332,92.479,56.808,56.808,PUERTO NOEL-TEWO 002,ZC25,CIUDAD PAJO-URJO 001,PROVINCIA HAME-WORI 002,Operac Primarias,Compra,2020/21
849399,8532540,216.64,2019-06-07,2019-06-07,2019-06-09,Precio Fijo,OPERADOR NOKA-JOUR 055,Pesos Argentinos,TERMINADO,CLIENTE ALJO-SANO 317,TRIGO PAN,PROVEEDOR YAOR-IRVI 074,330.579,145.837,93.515,77.268,PUERTO HAJO-GAXE 009,ZC25,CIUDAD XETE-PAKA 002,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2020/21
265141,1663581,183.25,2020-12-18,2021-09-17,2021-10-22,Precio Fijo,OPERADOR JOWO-XECA 024,Dolares,CONFIRMADO,CLIENTE ORFI-BEJO 635,TRIGO PAN,PROVEEDOR QUEL-DOME 065,121.878,62.132,48.04,48.04,PUERTO MEQU-CACA 004,ZC20,CIUDAD PAJO-URJO 001,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2018/19
273771,5669967,153.61,2019-04-05,2019-04-06,2019-05-03,Precio Fijo,OPERADOR HAGA-ZOQU 021,Dolares,TERMINADO,CLIENTE FIDO-BEHA 238,CEBADA FORRAJERA,PROVEEDOR RIEL-GAKA 056,1013.532,32.575,20.019,20.019,PUERTO MEQU-CACA 004,ZC90,CIUDAD XETE-PAKA 002,PROVINCIA HAEL-PAGA 001,Operac Primarias,Compra,2023/24
877683,8944271,203.84,2020-03-07,2020-03-07,2020-03-30,Precio Fijo,OPERADOR NOAL-HARI 037,Dolares,TERMINADO,CLIENTE HAWO-PAAL 417,TRIGO PAN,PROVEEDOR QUCA-IRLU 042,118.213,87.081,73.46,59.472,PUERTO NOEL-TEWO 002,ZC41,CIUDAD PAJO-URJO 001,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2022/23
805488,5243545,448338.86,2020-06-08,2020-06-08,2020-07-06,Precio Fijo,OPERADOR MEXE-HAJO 045,Dolares,TERMINADO,CLIENTE GAWO-YARI 299,SOJA,PROVEEDOR ALJO-IRME 036,126.357,401.216,224.26,217.895,PUERTO IRBE-QUFI 010,ZC62,CIUDAD XETE-PAKA 002,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2024/25
348982,7207702,216.15,2019-06-24,2019-06-26,2019-07-27,Precio Fijo,OPERADOR QULU-WOXE 016,Dolares,TERMINADO,CLIENTE JOIR-GAME 720,MAIZ,PROVEEDOR RIPA-FIKA 086,50.51,1370.394,1074.041,1074.041,PUERTO NOEL-TEWO 002,ZC20,CIUDAD PAJO-URJO 001,PROVINCIA HAME-WORI 002,Operac Primarias,Compra,2024/25
607708,8953059,163.9,2019-05-18,2020-04-12,2020-05-01,Precio Fijo,OPERADOR CATE-FICA 052,Dolares,TERMINADO,CLIENTE RIUR-ZOBE 626,CEBADA FORRAJERA,PROVEEDOR SAEL-ALCA 040,508.446,27.7,15.078,15.078,PUERTO NOEL-TEWO 002,ZC18,CIUDAD PAJO-URJO 001,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2018/19
877751,6355720,165.48,2019-03-26,2019-03-27,2019-04-21,Precio Fijo,OPERADOR DOKA-RIWO 036,Pesos Argentinos,CANCELADO,CLIENTE TELU-JOZO 834,MAIZ,PROVEEDOR ELEL-DOPA 076,2103.013,608.621,578.896,348.697,PUERTO MEQU-CACA 004,ZC77,CIUDAD PAJO-URJO 001,PROVINCIA HAEL-PAGA 001,Cereales Expo,Compra,2020/21
595493,7979581,4652.52,2020-01-12,2020-01-12,2020-01-24,Precio Fijo,OPERADOR RIBE-BEVI 034,Dolares,CONFIRMADO,CLIENTE TEKA-ELLU 419,MAIZ,PROVEEDOR MEPA-KASA 047,710.769,112.286,63.087,63.087,PUERTO ELBE-LUFI 003,ZC62,CIUDAD PAJO-URJO 001,PROVINCIA HAME-WORI 002,Operac Primarias,Compra,2025/26
753005,2665641,190.74,2019-10-03,2019-10-03,2019-10-30,Precio Fijo,OPERADOR PAQU-XEYA 020,Dolares,TERMINADO,CLIENTE ELBE-ELTE 139,CEBADA FORRAJERA,PROVEEDOR ORKA-IRZO 004,103.68,77.616,77.616,55.175,PUERTO NOEL-TEWO 002,ZC41,CIUDAD PAJO-URJO 001,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2021/22
175252,1899274,158.96,2019-07-06,2019-07-13,2019-08-15,Precio Fijo,OPERADOR CATE-FICA 052,Dolares,CONFIRMADO,CLIENTE NOIR-URVI 757,TRIGO PAN,PROVEEDOR ALRI-BEZO 054,85.608,29.333,26.253,12.287,PUERTO NOEL-TEWO 002,ZC77,CIUDAD XETE-PAKA 002,PROVINCIA HAME-WORI 002,Exportacion,Compra,2020/21
652864,2715326,164.39,2020-04-20,2020-04-22,2020-05-21,Precio Fijo,OPERADOR ALSA-MEVI 018,Dolares,REDUCCION TOTAL,CLIENTE HAVI-GAKA 351,MAIZ,PROVEEDOR YAHA-ELGA 055,522.127,178.393,148.191,45.117,PUERTO MEQU-CACA 004,ZC41,CIUDAD XETE-PAKA 002,PROVINCIA HAME-WORI 002,Operac Primarias,Compra,2021/22
164365,9909699,137.28,2019-01-30,2019-08-22,2019-09-03,Precio Fijo,OPERADOR XEPA-FILU 048,Dolares,TERMINADO,CLIENTE QUHA-DOAL 462,MAIZ,PROVEEDOR ALRI-PAEL 015,387.811,440.901,244.432,244.432,PUERTO MEQU-CACA 004,ZC74,CIUDAD XETE-PAKA 002,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2019/20
697235,1284359,205.47,2020-08-03,2020-08-10,2020-08-20,Precio Fijo,OPERADOR ZOQU-ORPA 046,Dolares,TERMINADO,CLIENTE QUVI-TEFI 050,TRIGO PAN,PROVEEDOR ALIR-IRME 050,93.297,119.055,110.735,110.735,PUERTO MEQU-CACA 004,ZC25,CIUDAD PAJO-URJO 001,PROVINCIA HAEL-PAGA 001,Cereales Expo,Compra,2018/19
617969,8290184,201.08,2019-11-29,2019-11-29,2020-01-01,Precio Fijo,OPERADOR LUIR-DOQU 007,Dolares,TERMINADO,CLIENTE FIVI-CALU 292,TRIGO PAN,PROVEEDOR JOWO-QUHA 068,81.831,25.102,25.102,19.961,PUERTO MEQU-CACA 004,ZC25,CIUDAD XETE-PAKA 002,PROVINCIA HAEL-PAGA 001,Cereales Expo,Compra,2021/22
967806,6011515,254637.76,2020-06-10,2020-09-07,2020-10-05,Precio Fijo,OPERADOR ALSA-MEVI 018,Dolares,ENTREGADO,CLIENTE ORFI-PAPA 782,TRIGO PAN,PROVEEDOR ELAL-VIWO 023,620.664,167.192,157.39,98.631,PUERTO ELBE-LUFI 003,ZC74,CIUDAD XETE-PAKA 002,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2022/23
669437,9328928,140.66,2020-09-02,2020-09-20,2020-10-15,Precio Fijo,OPERADOR NOPA-TELU 043,Pesos Argentinos,ENTREGADO,CLIENTE JOQU-WOUR 137,MAIZ,PROVEEDOR QUCA-IRLU 042,70.986,501.133,399.134,333.841,PUERTO NOEL-TEWO 002,ZC62,CIUDAD XETE-PAKA 002,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2025/26
657206,2692424,133.08,2020-01-26,2020-01-26,2020-02-26,Precio Fijo,OPERADOR URCA-QUBE 027,Dolares,TERMINADO,CLIENTE NOCA-URWO 441,CEBADA FORRAJERA,PROVEEDOR LUSA-YAUR 048,338.182,33.818,20.677,18.264,PUERTO MEQU-CACA 004,ZC77,CIUDAD PAJO-URJO 001,PROVINCIA HAEL-PAGA 001,Cereales Expo,Compra,2022/23
875138,9433130,341.58,2020-09-12,2020-09-12,2020-10-11,Precio Fijo,OPERADOR RIBE-BEVI 034,Pesos Argentinos,TERMINADO,CLIENTE ALAL-ORZO 253,SOJA,PROVEEDOR WOIR-CARI 051,2057.654,19.738,15.421,14.876,PUERTO MEQU-CACA 004,ZC57,CIUDAD XETE-PAKA 002,PROVINCIA HAEL-PAGA 001,Cereales Expo,Venta,2019/20
876279,6918979,124.96,2019-07-14,2019-07-20,2019-08-23,Precio a Fijar,OPERADOR RIBE-BEVI 034,Dolares,CONFIRMADO,CLIENTE IRWO-XEME 358,MAIZ,PROVEEDOR NOJO-ORJO 039,289.853,523.873,358.552,348.057,PUERTO HAJO-GAXE 009,ZC90,CIUDAD XETE-PAKA 002,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2021/22
421791,4537010,170.94,2019-07-14,2019-07-18,2019-09-09,Precio Fijo,OPERADOR LUIR-QUVI 049,Dolares,CONFIRMADO,CLIENTE NOCA-BEQU 005,MAIZ,PROVEEDOR DOPA-WOFI 070,3129.069,121.361,75.353,42.331,PUERTO MEQU-CACA 004,ZC18,CIUDAD CAAL-HAVI 009,PROVINCIA HAEL-PAGA 001,Cereales Expo,Compra,2019/20
429663,3382357,303468.58,2020-08-17,2020-08-17,2020-09-22,Precio Fijo,OPERADOR JOWO-XECA 024,Pesos Argentinos,CONFIRMADO,CLIENTE RIJO-QUYA 688,TRIGO PAN,PROVEEDOR HACA-LUKA 003,72.194,765.256,521.798,521.798,PUERTO NOEL-TEWO 002,ZC20,CIUDAD PAJO-URJO 001,PROVINCIA HAEL-PAGA 001,Cereales Expo,Compra,2020/21
919299,7190346,134800.37,2020-01-03,2020-01-03,2020-01-14,Precio Fijo,OPERADOR TEKA-ELVI 044,Dolares,TERMINADO,CLIENTE VIGA-NOIR 656,MAIZ,PROVEEDOR HAHA-CAOR 001,92.856,57.402,54.802,41.242,PUERTO IRBE-QUFI 010,ZC25,CIUDAD PAJO-URJO 001,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2025/26
950412,5166437,152.17,2020-08-07,2020-08-13,2020-09-11,Precio Fijo,OPERADOR ELKA-MEHA 023,Dolares,TERMINADO,CLIENTE TEJO-RILU 245,CEBADA FORRAJERA,PROVEEDOR NOJO-ORJO 039,119.095,57.773,45.919,29.376,PUERTO MEQU-CACA 004,ZC77,CIUDAD YAKA-CAJO 020,PROVINCIA URTE-MESA 003,Cereales Expo,Compra,2021/22
