ID_CNT_CONTRATO,NUMEROCONTRATO,PRECIOCONTRATO,FECHACONCERTACION,FECHAENTREGADESDE,FECHAENTREGAHASTA,tipoContrato_DESCRIPCION,OPERADORCOMERCIAL,MONEDA,ESTADOCONTRATO,CLIENTE_RAZONSOCIAL_CABECERA,PRODUCTO,PROVEEDOR_RAZONSOCIAL_CABECERA,CANTIDAD,CANTIDADORIGINAL,CANTIDADENTREGADA,CANTIDADLIQUIDADA,LUGARENTREGA,ZC,LOCALIDAD_LUGARENTREGA,PROVINCIA_LUGARENTREGA,NEGOCIO,MOTIVOOPERACION,COSECHA
247246,,230000.0,2024-06-14,2024-06-14,2024-07-14,Precio Fijo,jveiga,Pesos Argentinos,TERMINADO,ROAGRO NEGOCIOS S. A.,TRIGO PAN,ROAGRO SA,420.0,420.0,420.0,420.0,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,23/24
5523,,4300.0,2018-05-10,2018-05-10,2018-05-14,Precio Fijo,jveiga,Pesos Argentinos,TERMINADO,MORERO Y CIA SOCIEDAD ANONIMA,MAIZ,INTAGRO S.A.,29.12,30.0,29.12,29.12,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,17/18
248922,,230000.0,2024-07-11,2024-07-11,2024-08-10,Precio Fijo,mlujan,Pesos Argentinos,TERMINADO,COOP AG.GAN.GUILLERMO LEHMANN,TRIGO PAN,ASOC.DE COOP.ARGENTINAS COOP.LTDA,170.0,170.0,170.0,170.0,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,23/24
248840,,,2024-07-10,2024-07-10,2024-08-09,Precio a Fijar,earias1,Dolares,TERMINADO,LARTIRIGOYEN S.A.,MAIZ,,1497.647,1500.0,1497.647,1497.647,VITERRA GENERAL PICO,GENERAL PICO,GENERAL PICO,LA PAMPA,Cereales Expo,Compra,23/24
247161,,230000.0,2024-06-13,2024-06-13,2024-07-13,Precio Fijo,jveiga,Pesos Argentinos,TERMINADO,MATESUR S.A.,TRIGO PAN,SESNICH - VILLALONGA CEREALES SA,30.0,30.0,30.0,30.0,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,23/24
5218,,245.0,2018-05-02,2018-05-02,2018-06-01,Precio Fijo,parrigone,Dolares,TERMINADO,LA EMANCIPACION SOC.COOP.MIXTA COOP.LTDA,TRIGO PAN CALIDAD,ASOC.DE COOP.ARGENTINAS COOP.LTDA,415.06,400.0,415.06,415.06,VITERRA PTO.GALVAN BB (SITIO 2-3),BAHIA BLANCA,PUERTO GALVAN,Buenos Aires,Cereales Expo,Compra,17/18
241954,,108.0,2024-05-08,2024-05-08,2024-05-31,Precio Fijo,arotnitz,Dolares,ENTREGADO,PAMPA BIO S.A.,GLICERINA CRUDA DE BIODIESEL,,260.66,260.0,260.66,260.66,VICENTIN RICARDONE,UP RIVER,SAN LORENZO,Santa Fe,Biodiesel,Compra,23/24
247298,,168300.0,2024-06-06,2024-06-06,2024-07-06,Precio Fijo,mantonacci,Pesos Argentinos,TERMINADO,BUNGE ARGENTINA S.A.,MAIZ,,1200.0,1200.0,1200.0,1200.0,TERMINAL BAHIA BLANCA,BAHIA BLANCA,INGENIERO WHITE,Buenos Aires,Operac Primarias,Venta,23/24
247160,,185.0,2024-06-13,2024-08-01,2024-08-31,Precio Fijo,jveiga,Dolares,TERMINADO,ALZ SEMILLAS S.A.,MAIZ,ALZ MERCADOS S A,510.329,500.0,510.329,510.329,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,23/24
248930,,230000.0,2024-07-11,2024-07-11,2024-08-10,Precio Fijo,mlujan,Pesos Argentinos,TERMINADO,COOP AGR.GANAD.Y DE CONS.FREYRE LDA,TRIGO PAN,ASOC.DE COOP.ARGENTINAS COOP.LTDA,30.0,30.0,30.0,30.0,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,23/24
243333,,485.0,2024-05-15,2024-05-15,2024-08-30,Precio Fijo,scasarre,Dolares,ENTREGADO,ROAGRO NEGOCIOS S. A.,UREA GRANULADA,,90.0,90.0,90.0,90.0,PROFERTIL - PGSM,UP RIVER,PUERTO GENERAL SAN MARTIN,Santa Fe,Agro Insumos,Venta,24/25
247345,,225000.0,2024-06-18,2024-06-18,2024-06-25,Precio Fijo,jveiga,Pesos Argentinos,TERMINADO,AGROFIDI COMERCIAL S.A.,TRIGO PAN,LBO S A,293.338,300.0,293.338,293.338,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,23/24
248922,,230000.0,2024-07-11,2024-07-11,2024-08-10,Precio Fijo,mlujan,Pesos Argentinos,TERMINADO,COOP AG.GAN.GUILLERMO LEHMANN,TRIGO PAN,ASOC.DE COOP.ARGENTINAS COOP.LTDA,170.0,170.0,170.0,170.0,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,23/24
248130,,170000.0,2024-07-01,2024-07-01,2024-07-31,Precio Fijo,mnunez,Pesos Argentinos,TERMINADO,AGRO BAYER S. R. L.,SORGO GRANIFERO,INTAGRO S.A.,25.807,25.807,25.807,25.807,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,23/24
247635,,175000.0,2024-06-25,2024-06-25,2024-07-25,Precio Fijo,dmanzor,Pesos Argentinos,TERMINADO,OPORTUNIDADES COMERCIALES AGROPECUARIAS DE CEREALES Y OLEAGINOSAS S.A.,CEBADA FORRAJERA,NEGOCIOS DE GRANOS S.A.,28.82,30.0,28.82,28.82,VITERRA PTO.GALVAN BB (SITIO 2-3),BAHIA BLANCA,PUERTO GALVAN,Buenos Aires,Cereales Expo,Compra,23/24
4326,,3700.0,2018-04-10,2018-04-10,2018-05-10,Precio Fijo,jveiga,Pesos Argentinos,TERMINADO,LEONES AGROPECUARIA SRL,MAIZ,SEBASTIAN GRIMALDI SA,123.54,120.0,123.54,123.54,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,17/18
247306,,230000.0,2024-06-14,2024-06-14,2024-07-14,Precio Fijo,jveiga,Pesos Argentinos,TERMINADO,AGROQUIMICOS DEL NORTE SA,TRIGO PAN,AGRO CORREDORA CEREALES S.A.,32.66,32.0,32.66,32.66,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,23/24
247178,,167000.0,2024-06-13,2024-08-01,2024-08-31,Precio Fijo,mlujan,Pesos Argentinos,TERMINADO,CEREAL C SA,MAIZ,BOERO Y CIA. S.A.,1000.0,1000.0,1000.0,1000.0,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,23/24
4422,,3750.0,2018-04-11,2018-04-11,2018-05-11,Precio Fijo,jveiga,Pesos Argentinos,TERMINADO,SERVIGRAIN S.A.,MAIZ,BARRILLI S.A.,144.817,150.0,144.817,144.817,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,17/18
242737,,220000.0,2024-05-13,2024-05-13,2024-06-12,Precio Fijo,jveiga,Pesos Argentinos,TERMINADO,CAMURRI SA,TRIGO PAN,BARRILLI S.A.,103.315,100.0,103.315,103.315,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,23/24
4514,,170.0,2018-04-13,2019-04-01,2019-04-30,Precio Fijo,jveiga,Dolares,TERMINADO,ALZ SEMILLAS S.A.,MAIZ,ALZ MERCADOS S A,150.128,150.0,150.128,150.128,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,18/19
4763,,190.0,2018-04-19,2018-12-01,2019-01-31,Precio Fijo,msanchez1,Dolares,TERMINADO,CONSUMO CEREALES S.R.L.,CEBADA FORRAJERA,CONSUCER SRL,299.42,300.0,299.42,299.42,TERMINAL QUEQUEN,NECOCHEA,QUEQUEN,Buenos Aires,Cereales Expo,Compra,18/19
248109,,172000.0,2024-07-01,2024-07-01,2024-07-31,Precio Fijo,mlujan,Pesos Argentinos,ENTREGADO,AGRIC FEDERADOS ARGENTINOS SOC COOP LTDA,SORGO GRANIFERO,AGRIC FEDERADOS ARGENTINOS SOC COOP LTDA,4000.0,4000.0,3986.73,4000.0,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,23/24
4541,,225.0,2018-04-16,2018-04-16,2018-05-16,Precio Fijo,parrigone,Dolares,TERMINADO,SEMILLERA CERES S.R.L.,TRIGO PAN CALIDAD,PUELCHES S.R.L.,148.89,180.0,148.89,148.89,VITERRA PTO.GALVAN BB (SITIO 2-3),BAHIA BLANCA,PUERTO GALVAN,Buenos Aires,Cereales Expo,Compra,17/18
248914,,215000.0,2024-07-11,2024-08-15,2024-09-15,Precio Fijo,dpirola,Pesos Argentinos,TERMINADO,COOP.AGROP.G.SAN MARTIN DE C.SUAREZ,TRIGO PAN,ASOC.DE COOP.ARGENTINAS COOP.LTDA,119.14,120.0,119.14,119.14,VITERRA PTO.GALVAN BB (SITIO 2-3),BAHIA BLANCA,PUERTO GALVAN,Buenos Aires,Cereales Expo,Compra,23/24
248907,,165000.0,2024-07-11,2024-08-15,2024-09-15,Precio Fijo,jveiga,Pesos Argentinos,TERMINADO,FYO ACOPIO S.A.,MAIZ,FUTUROS Y OPCIONES SA,5000.0,5000.0,5000.0,5000.0,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,23/24
4779,,190.0,2018-04-20,2018-12-01,2019-01-31,Precio Fijo,ajeger,Dolares,TERMINADO,RURAL CERES S.A.,CEBADA FORRAJERA,A Y J NARI S.A.,1500.0,1500.0,1500.0,1500.0,TERMINAL QUEQUEN,NECOCHEA,QUEQUEN,Buenos Aires,Cereales Expo,Compra,18/19
248841,,170000.0,2024-07-10,2024-07-10,2024-07-16,Precio Fijo,earias1,Pesos Argentinos,TERMINADO,AGRONOMIA LOBERIA SA,CEBADA FORRAJERA,GRANAR S.A.,21.98,30.0,21.98,21.98,TERMINAL QUEQUEN,NECOCHEA,QUEQUEN,Buenos Aires,Cereales Expo,Compra,23/24
248919,,156550.0,2024-07-11,2024-07-11,2024-08-10,Precio Fijo,mlanese,Pesos Argentinos,TERMINADO,SOJAS ARGENTINAS S.R.L.,MAIZ,,178.16,150.0,178.16,178.16,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,23/24
7724,,4100.0,2018-06-27,2018-06-27,2018-07-27,Precio Fijo,jveiga,Pesos Argentinos,TERMINADO,CORTEVA AGRISCIENCE ARGENTINA SRL,MAIZ,DIAZ RIGANTI CEREALES SA,290.939,300.0,290.939,290.939,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,17/18
7599,,900.0,2018-06-22,2018-06-22,2018-06-30,Precio Fijo,dmordeglia,Dolares,ENTREGADO,MAZZEI ALEJANDRO GABRIEL,GLICERINA REFINADA,,12.0,12.0,12.0,12.0,RENOVA SAN LORENZO,UP RIVER,SAN LORENZO,Santa Fe,Biodiesel,Venta,17/18
7660,,230.0,2018-06-26,2018-06-26,2018-07-26,Precio Fijo,smonteoliva,Dolares,TERMINADO,ALEA Y CIA. S.A.,TRIGO PAN CALIDAD,,89.38,90.0,89.38,89.38,VITERRA PTO.GALVAN BB (SITIO 2-3),BAHIA BLANCA,PUERTO GALVAN,Buenos Aires,Cereales Expo,Compra,17/18
248235,,230000.0,2024-07-03,2024-07-03,2024-08-02,Precio Fijo,mlujan,Pesos Argentinos,TERMINADO,AGRO SARMIENTO SA,TRIGO PAN,ENRIQUE R. ZENI Y CIA. S.A.,118.77,120.0,118.77,118.77,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,23/24
244006,,220000.0,2024-05-21,2024-07-01,2024-07-31,Precio Fijo,dpirola,Pesos Argentinos,TERMINADO,COOP.AGRIC.GAN.LTDA.DE A.ALSINA,TRIGO PAN,ASOC.DE COOP.ARGENTINAS COOP.LTDA,510.0,510.0,510.0,510.0,VITERRA PTO.GALVAN BB (SITIO 2-3),BAHIA BLANCA,PUERTO GALVAN,Buenos Aires,Cereales Expo,Compra,23/24
246968,,185.0,2024-06-12,2024-08-01,2024-08-31,Precio Fijo,jveiga,Dolares,TERMINADO,CEREALISTA MOLDES S.A.,MAIZ,GRANAR S.A.,989.122,1000.0,989.122,989.122,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,23/24
243556,,235.0,2024-05-10,2024-12-01,2024-12-31,Precio Fijo,jveiga,Dolares,TERMINADO,UNICER SAS,TRIGO PAN,LEIVA HERMANOS SA,70.0,70.0,70.0,70.0,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,24/25
248422,,170000.0,2024-07-04,2024-07-04,2024-08-03,Precio Fijo,jveiga,Pesos Argentinos,TERMINADO,COOP. GDOR. CRESPO,SORGO GRANIFERO,ASOC.DE COOP.ARGENTINAS COOP.LTDA,60.22,60.22,60.22,60.22,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,23/24
7644,,227.25,2018-06-26,2018-06-26,2018-07-26,Precio Fijo,dmanzor,Dolares,TERMINADO,LARTIRIGOYEN S.A.,TRIGO PAN,,114.64,120.0,114.64,114.64,VITERRA PTO.GALVAN BB (SITIO 2-3),BAHIA BLANCA,PUERTO GALVAN,Buenos Aires,Cereales Expo,Compra,17/18
243565,,,2024-05-17,2024-06-01,2024-06-30,Precio a Fijar,mnunez,Dolares,TERMINADO,VITERRA ACOPIO S. A.,SOJA,,1492.502,1500.0,1492.502,1492.502,VITERRA PTO.GALVAN BB (SITIO 2-3),BAHIA BLANCA,PUERTO GALVAN,Buenos Aires,Exportacion,Compra,23/24
248889,,,2024-07-01,2024-07-01,2024-08-01,Precio Fijo,aspinoso,Pesos Argentinos,ENTREGADO,VITERRA ACOPIO S. A.,FOSFATO DIAMONICO GRANULADO,,11.36,11.36,11.36,0.0,PIER DOCE - NECOCHEA,NECOCHEA,NECOCHEA,Buenos Aires,Agro Insumos,Prestamo/Devolucion,24/25
7616,,4100.0,2018-06-25,2018-06-25,2018-07-25,Precio Fijo,mlujan,Pesos Argentinos,TERMINADO,BLD AGRO S.A.,MAIZ,BLD SA,1150.0,1150.0,1150.0,1150.0,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,17/18
248842,,,2024-07-10,2024-07-10,2024-08-09,Precio a Fijar,earias1,Dolares,ENTREGADO,VITERRA ACOPIO S. A.,MAIZ,,500.0,500.0,500.0,500.0,VITERRA GENERAL PICO,GENERAL PICO,GENERAL PICO,LA PAMPA,Cereales Expo,Compra,23/24
7509,,4200.0,2018-06-21,2018-06-21,2018-07-21,Precio Fijo,jveiga,Pesos Argentinos,TERMINADO,SUMITOMO CHEMICAL ARGENTINA S.A.,MAIZ,INTAGRO S.A.,60.12,60.0,60.12,60.12,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,17/18
248795,,150000.0,2024-07-10,2024-07-10,2024-08-09,Precio Fijo,mlujan,Pesos Argentinos,TERMINADO,AGRIC FEDERADOS ARGENTINOS SOC COOP LTDA,MAIZ,AGRIC FEDERADOS ARGENTINOS SOC COOP LTDA,4000.0,4000.0,4000.0,4000.0,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,23/24
7625,,6350.0,2018-06-25,2018-06-25,2018-07-11,Precio Fijo,smonteoliva,Pesos Argentinos,TERMINADO,LA ALIANZA COOP. AGRIC. GAN. LTDA.,TRIGO PAN,ASOC.DE COOP.ARGENTINAS COOP.LTDA,1041.08,1030.0,1041.08,1041.08,VITERRA PTO.GALVAN BB (SITIO 2-3),BAHIA BLANCA,PUERTO GALVAN,Buenos Aires,Cereales Expo,Compra,17/18
248705,,225000.0,2024-07-08,2024-07-08,2024-08-07,Precio Fijo,mnunez,Pesos Argentinos,TERMINADO,AGRO BAYER S. R. L.,TRIGO PAN,INTAGRO S.A.,42.218,42.218,42.218,42.218,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,23/24
244004,,165000.0,2024-05-21,2024-06-01,2024-06-30,Precio Fijo,nmu̱oz,Pesos Argentinos,TERMINADO,LA ALIANZA COOP. AGRIC. GAN. LTDA.,CEBADA FORRAJERA,ASOC.DE COOP.ARGENTINAS COOP.LTDA,92.58,90.0,92.58,92.58,VITERRA PTO.GALVAN BB (SITIO 2-3),BAHIA BLANCA,PUERTO GALVAN,Buenos Aires,Cereales Expo,Compra,23/24
7636,,6350.0,2018-06-26,2018-06-26,2018-07-13,Precio Fijo,parrigone,Pesos Argentinos,TERMINADO,COOP.AGRIC.GAN.LTDA.DE A.ALSINA,TRIGO PAN,ASOC.DE COOP.ARGENTINAS COOP.LTDA,296.58,300.0,296.58,296.58,VITERRA PTO.GALVAN BB (SITIO 2-3),BAHIA BLANCA,PUERTO GALVAN,Buenos Aires,Cereales Expo,Compra,17/18
248595,,55.0,2024-07-08,2024-07-08,2024-07-23,Precio Fijo,fcanton,Dolares,TERMINADO,PUCARA S.A.,CEBADA FORRAJERA,,1006.72,1020.0,1006.72,1006.72,VITERRA PTO.GALVAN BB (SITIO 2-3),BAHIA BLANCA,PUERTO GALVAN,Buenos Aires,Cereales Expo,Venta,23/24
248118,,155000.0,2024-07-01,2024-07-01,2024-07-31,Precio Fijo,jveiga,Pesos Argentinos,TERMINADO,PAMPA DEL CIELO SRL,MAIZ,VERGARA Y CIA SRL,90.0,90.0,90.0,90.0,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,23/24
248930,,230000.0,2024-07-11,2024-07-11,2024-08-10,Precio Fijo,mlujan,Pesos Argentinos,TERMINADO,COOP AGR.GANAD.Y DE CONS.FREYRE LDA,TRIGO PAN,ASOC.DE COOP.ARGENTINAS COOP.LTDA,30.0,30.0,30.0,30.0,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,23/24
246863,,,2024-06-11,2024-06-11,2024-07-11,Precio a Fijar,mlujan,Pesos Argentinos,TERMINADO,CEREALERA LAS VARAS SA,SORGO GRANIFERO,BERTOTTO BRUERA Y CIA. S.A.C.Y F.,50.724,60.0,50.724,50.724,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,23/24
248227,,205000.0,2024-07-03,2024-08-01,2024-08-31,Precio Fijo,dpirola,Pesos Argentinos,TERMINADO,GRANO SUR SRL,TRIGO PAN,"ALDACOUR, DI MEGLIO S.A.",60.0,60.0,60.0,60.0,VITERRA PTO.GALVAN BB (SITIO 2-3),BAHIA BLANCA,PUERTO GALVAN,Buenos Aires,Cereales Expo,Compra,23/24
248233,,160000.0,2024-07-03,2024-07-03,2024-08-02,Precio Fijo,mlujan,Pesos Argentinos,TERMINADO,AGRIC FEDERADOS ARGENTINOS SOC COOP LTDA,MAIZ,AGRIC FEDERADOS ARGENTINOS SOC COOP LTDA,133.636,133.636,133.636,133.636,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,23/24
5638,,870.0,2018-05-11,2018-05-11,2018-05-31,Precio Fijo,dmordeglia,Dolares,ENTREGADO,VASEPLUS SA,GLICERINA REFINADA,GROW ARGENTINA S.A,30.0,30.0,28.02,28.02,RENOVA SAN LORENZO,UP RIVER,SAN LORENZO,Santa Fe,Biodiesel,Venta,17/18
4431,,220.0,2018-04-12,2018-04-12,2018-05-12,Precio Fijo,parrigone,Dolares,TERMINADO,CAPPELLI WALTER HUGO,TRIGO PAN CALIDAD,NEGOCIOS DE GRANOS S.A.,29.88,30.0,29.88,29.88,VITERRA PTO.GALVAN BB (SITIO 2-3),BAHIA BLANCA,PUERTO GALVAN,Buenos Aires,Cereales Expo,Compra,17/18
4782,,900.0,2018-04-20,2018-04-20,2018-05-31,Precio Fijo,dmordeglia,Dolares,ENTREGADO,GEA FARM TECHNOLOGIES ARGENTINA S R L,GLICERINA REFINADA,GROW ARGENTINA S.A,24.0,24.0,24.0,24.0,RENOVA SAN LORENZO,UP RIVER,SAN LORENZO,Santa Fe,Biodiesel,Venta,17/18
4457,,196.95,2018-04-12,2018-04-12,2018-05-14,Precio Fijo,parrigone,Dolares,TERMINADO,BUNGE ARGENTINA S.A.,CEBADA FORRAJERA,,2296.83,2300.0,2296.83,2296.83,TERMINAL BAHIA BLANCA,BAHIA BLANCA,INGENIERO WHITE,Buenos Aires,Cereales Expo,Venta,17/18
244027,,220000.0,2024-05-21,2024-07-01,2024-07-31,Precio Fijo,dpirola,Pesos Argentinos,TERMINADO,PORFIRI CEREALES S.A.,TRIGO PAN,MAROUN SA,240.0,240.0,240.0,240.0,VITERRA PTO.GALVAN BB (SITIO 2-3),BAHIA BLANCA,PUERTO GALVAN,Buenos Aires,Cereales Expo,Compra,23/24
248698,,225000.0,2024-07-08,2024-07-08,2024-08-07,Precio Fijo,jveiga,Pesos Argentinos,TERMINADO,YARA ARGENTINA S.A.,TRIGO PAN,ENRIQUE R. ZENI Y CIA. S.A.,18.14,30.0,18.14,18.14,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,23/24
2921,2910032.0,180.0,2018-03-13,2018-12-01,2019-01-31,Precio Fijo,smonteoliva,Dolares,TERMINADO,COOPERATIVA AGRARIA DE TRES ARROYOS LTDA,CEBADA FORRAJERA,ASOC.DE COOP.ARGENTINAS COOP.LTDA,1000.0,1000.0,1000.0,1000.0,VITERRA PTO.GALVAN BB (SITIO 2-3),BAHIA BLANCA,PUERTO GALVAN,Buenos Aires,Cereales Expo,Compra,18/19
7559,,4200.0,2018-06-22,2018-06-22,2018-07-22,Precio Fijo,mlujan,Pesos Argentinos,TERMINADO,ATANOR S.C.A,MAIZ,INTAGRO S.A.,114.66,120.0,114.66,114.66,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,17/18
248281,,,2024-07-04,2024-07-04,2024-07-04,Precio Fijo,rcereceda,Pesos Argentinos,ENTREGADO,VITERRA ACOPIO S. A.,FOSFATO MONOAMONICO GRANULADO,,144.81,144.81,144.81,0.0,BUNGE TFA QUEBRACHO,UP RIVER,PUERTO GENERAL SAN MARTIN,Santa Fe,Agro Insumos,Prestamo/Devolucion,24/25
248007,,98.11,2024-06-01,2024-06-02,2024-06-30,Precio Fijo,arotnitz,Dolares,ENTREGADO,RENOVA S.A.,BORRA DE ACEITE  DE SOJA REFINADO,,167.84,167.84,167.84,167.84,PATAGONIA BIONERGIA,UP RIVER,SAN LORENZO,Santa Fe,Biodiesel,Venta,23/24
248189,,227250.0,2024-07-02,2024-07-02,2024-08-01,Precio Fijo,jveiga,Pesos Argentinos,TERMINADO,CANTABRIA S.A.,TRIGO PAN,,210.0,210.0,210.0,210.0,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,23/24
7755,,4150.0,2018-06-27,2018-06-27,2018-07-27,Precio Fijo,jveiga,Pesos Argentinos,TERMINADO,LA MARIANA S.A.,MAIZ,ENRIQUE R. ZENI Y CIA. S.A.,60.0,60.0,60.0,60.0,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,17/18
4491,,220.0,2018-04-13,2018-04-13,2018-05-31,Precio Fijo,ccampane,Dolares,TERMINADO,OREGUI Y CIA.S.R.L.,TRIGO PAN CALIDAD,ALDEGRAN S.A.C.,152.1,150.0,152.1,152.1,VITERRA PTO.GALVAN BB (SITIO 2-3),BAHIA BLANCA,PUERTO GALVAN,Buenos Aires,Cereales Expo,Compra,17/18
243573,,235000.0,2024-05-17,2024-05-17,2024-06-16,Precio Fijo,mlujan,Pesos Argentinos,TERMINADO,BLD AGRO S.A.,TRIGO PAN,BLD SA,60.0,60.0,60.0,60.0,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,23/24
248099,,125.0,2024-07-01,2024-07-02,2024-07-31,Precio Fijo,arotnitz,Dolares,ENTREGADO,PAMPA BIO S.A.,GLICERINA CRUDA DE BIODIESEL,,294.4,300.0,294.4,294.4,VICENTIN RICARDONE,UP RIVER,SAN LORENZO,Santa Fe,Biodiesel,Compra,23/24
239288,,165000.0,2024-04-08,2024-04-08,2024-05-08,Precio Fijo,lchima,Pesos Argentinos,TERMINADO,HILDA ELENA SANCHEZ,MAIZ,EDUARDO D. REYNOLDS S.R.L.,67.414,70.0,67.414,67.414,VITERRA PTO.GALVAN BB (SITIO 2-3),BAHIA BLANCA,PUERTO GALVAN,Buenos Aires,Cereales Expo,Compra,22/23
4130,,190.0,2018-04-06,2018-12-01,2019-01-31,Precio Fijo,parrigone,Dolares,TERMINADO,AGROORIENTE S.A.,CEBADA FORRAJERA,ENRIQUE R. ZENI Y CIA. S.A.,84.88,90.0,84.88,84.88,VITERRA PTO.GALVAN BB (SITIO 2-3),BAHIA BLANCA,PUERTO GALVAN,Buenos Aires,Cereales Expo,Compra,18/19
4093,,3550.0,2018-04-05,2018-04-05,2018-05-05,Precio Fijo,jveiga,Pesos Argentinos,TERMINADO,GYT PLUS SA,MAIZ,GUARDATTI-TORTI S.A.,149.34,210.0,149.34,149.34,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,17/18
238582,,146000.0,2024-03-26,2024-03-26,2024-04-25,Precio Fijo,jveiga,Pesos Argentinos,TERMINADO,ASOC.DE COOP.ARGENTINAS COOP.LTDA,MAIZ,ASOC.DE COOP.ARGENTINAS COOP.LTDA,90.0,90.0,90.0,90.0,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,23/24
238590,,146000.0,2024-03-26,2024-03-26,2024-04-25,Precio Fijo,jveiga,Pesos Argentinos,TERMINADO,COOP AGROP UNION DE J POSSE LTDA,MAIZ,ASOC.DE COOP.ARGENTINAS COOP.LTDA,1994.693,2000.0,1994.693,1994.693,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,23/24
238631,,156550.0,2024-03-27,2024-05-01,2024-05-31,Precio Fijo,mnunez,Pesos Argentinos,TERMINADO,VITERRA ACOPIO S. A.,MAIZ,,2500.0,2500.0,2500.0,2500.0,VITERRA PTO.GALVAN BB (SITIO 2-3),BAHIA BLANCA,PUERTO GALVAN,Buenos Aires,Cereales Expo,Compra,23/24
238617,,146000.0,2024-03-26,2024-03-26,2024-04-25,Precio Fijo,jveiga,Pesos Argentinos,TERMINADO,ASOC.DE COOP.ARGENTINAS COOP.LTDA,MAIZ,ASOC.DE COOP.ARGENTINAS COOP.LTDA,480.0,480.0,480.0,480.0,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,23/24
